indicator_id,census_tract_id,indicator_name,year,value
1,805301,mean_income,2022,47580
1,805302,mean_income,2022,40692
1,805401,mean_income,2022,48413
1,805402,mean_income,2022,43858
1,805501,mean_income,2022,82660
1,805502,mean_income,2022,78232
1,805600,mean_income,2022,80287
1,805701,mean_income,2022,75484
1,805702,mean_income,2022,62686
1,805801,mean_income,2022,68591
1,805802,mean_income,2022,61512
1,805901,mean_income,2022,47501
1,805902,mean_income,2022,63778
1,806001,mean_income,2022,35363
1,806002,mean_income,2022,35956
1,806004,mean_income,2022,39416
1,806005,mean_income,2022,37143
1,806006,mean_income,2022,30620
1,806102,mean_income,2022,43581
1,806103,mean_income,2022,43435
1,806104,mean_income,2022,28749
