NAME,S1903_C03_002E,state,county,tract
"Census Tract 2405, Cook County, Illinois",159934,17,031,240500
"Census Tract 2406, Cook County, Illinois",138958,17,031,240600
"Census Tract 2407, Cook County, Illinois",130625,17,031,240700
"Census Tract 2408, Cook County, Illinois",101818,17,031,240800
"Census Tract 2409, Cook County, Illinois",66538,17,031,240900
"Census Tract 2410, Cook County, Illinois",76146,17,031,241000
"Census Tract 2411, Cook County, Illinois",86087,17,031,241100
"Census Tract 2412, Cook County, Illinois",116490,17,031,241200
"Census Tract 2413, Cook County, Illinois",157266,17,031,241300
"Census Tract 2414, Cook County, Illinois",144040,17,031,241400
"Census Tract 2415, Cook County, Illinois",164091,17,031,241500
"Census Tract 2416, Cook County, Illinois",106797,17,031,241600
"Census Tract 2420, Cook County, Illinois",143788,17,031,242000
"Census Tract 2421, Cook County, Illinois",162125,17,031,242100
"Census Tract 2422, Cook County, Illinois",147500,17,031,242200
"Census Tract 2423, Cook County, Illinois",94224,17,031,242300
"Census Tract 2424, Cook County, Illinois",95833,17,031,242400
"Census Tract 2425, Cook County, Illinois",81604,17,031,242500
"Census Tract 2426, Cook County, Illinois",81699,17,031,242600
"Census Tract 2427, Cook County, Illinois",86339,17,031,242700
"Census Tract 2428, Cook County, Illinois",121500,17,031,242800
"Census Tract 2429, Cook County, Illinois",143789,17,031,242900
"Census Tract 2430, Cook County, Illinois",87167,17,031,243000
"Census Tract 2431, Cook County, Illinois",110121,17,031,243100
"Census Tract 2432, Cook County, Illinois",137778,17,031,243200
"Census Tract 2433, Cook County, Illinois",118519,17,031,243300
"Census Tract 2434, Cook County, Illinois",120472,17,031,243400
"Census Tract 2435, Cook County, Illinois",157688,17,031,243500
"Census Tract 2502, Cook County, Illinois",68419,17,031,250200
"Census Tract 2503, Cook County, Illinois",-666666666,17,031,250300
"Census Tract 2504, Cook County, Illinois",63516,17,031,250400
"Census Tract 2505, Cook County, Illinois",117475,17,031,250500
"Census Tract 2506, Cook County, Illinois",-666666666,17,031,250600
"Census Tract 2507, Cook County, Illinois",44167,17,031,250700
"Census Tract 2508, Cook County, Illinois",81420,17,031,250800
