NAME,S1501_C01_059E,state,county,tract
"Census Tract 3007, Cook County, Illinois",26997,17,031,300700
"Census Tract 3008, Cook County, Illinois",21463,17,031,300800
"Census Tract 3009, Cook County, Illinois",21992,17,031,300900
"Census Tract 3011, Cook County, Illinois",26886,17,031,301100
"Census Tract 3012, Cook County, Illinois",30738,17,031,301200
"Census Tract 3016, Cook County, Illinois",29364,17,031,301600
"Census Tract 3017.01, Cook County, Illinois",37282,17,031,301701
"Census Tract 3017.02, Cook County, Illinois",32575,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",29713,17,031,301801
"Census Tract 3018.02, Cook County, Illinois",30660,17,031,301802
"Census Tract 3018.03, Cook County, Illinois",31363,17,031,301803
"Census Tract 3102, Cook County, Illinois",67875,17,031,310200
"Census Tract 3103, Cook County, Illinois",47679,17,031,310300
"Census Tract 3104, Cook County, Illinois",49934,17,031,310400
"Census Tract 3105, Cook County, Illinois",30542,17,031,310500
"Census Tract 3106, Cook County, Illinois",45366,17,031,310600
"Census Tract 3107, Cook County, Illinois",32241,17,031,310700
"Census Tract 3108, Cook County, Illinois",40653,17,031,310800
"Census Tract 3109, Cook County, Illinois",38750,17,031,310900
"Census Tract 3201.01, Cook County, Illinois",99049,17,031,320101
"Census Tract 3201.02, Cook County, Illinois",111981,17,031,320102
"Census Tract 3204, Cook County, Illinois",107019,17,031,320400
"Census Tract 3206, Cook County, Illinois",85356,17,031,320600
"Census Tract 3301.01, Cook County, Illinois",103960,17,031,330101
"Census Tract 3301.02, Cook County, Illinois",95714,17,031,330102
"Census Tract 3301.03, Cook County, Illinois",78295,17,031,330103
"Census Tract 3302, Cook County, Illinois",86667,17,031,330200
"Census Tract 3403, Cook County, Illinois",35101,17,031,340300
"Census Tract 3404, Cook County, Illinois",35349,17,031,340400
"Census Tract 3405, Cook County, Illinois",50714,17,031,340500
"Census Tract 3406, Cook County, Illinois",21667,17,031,340600
"Census Tract 3501, Cook County, Illinois",57344,17,031,350100
"Census Tract 3504, Cook County, Illinois",27238,17,031,350400
"Census Tract 3510, Cook County, Illinois",53217,17,031,351000
"Census Tract 3511, Cook County, Illinois",21413,17,031,351100
"Census Tract 3514, Cook County, Illinois",29219,17,031,351400
"Census Tract 3515, Cook County, Illinois",41210,17,031,351500
"Census Tract 3602, Cook County, Illinois",24426,17,031,360200
"Census Tract 3801, Cook County, Illinois",63799,17,031,380100
"Census Tract 3802, Cook County, Illinois",37216,17,031,380200
"Census Tract 3806, Cook County, Illinois",36875,17,031,380600
"Census Tract 3812, Cook County, Illinois",33125,17,031,381200
"Census Tract 3814, Cook County, Illinois",35853,17,031,381400
"Census Tract 3815, Cook County, Illinois",38026,17,031,381500
"Census Tract 3817, Cook County, Illinois",-666666666,17,031,381700
"Census Tract 3818, Cook County, Illinois",46154,17,031,381800
"Census Tract 3819, Cook County, Illinois",55050,17,031,381900
"Census Tract 3901, Cook County, Illinois",54792,17,031,390100
"Census Tract 3902, Cook County, Illinois",78750,17,031,390200
"Census Tract 3903, Cook County, Illinois",41250,17,031,390300
"Census Tract 3904, Cook County, Illinois",50697,17,031,390400
"Census Tract 3905, Cook County, Illinois",48357,17,031,390500
"Census Tract 3906, Cook County, Illinois",53259,17,031,390600
"Census Tract 3907, Cook County, Illinois",62329,17,031,390700
"Census Tract 4003, Cook County, Illinois",42564,17,031,400300
"Census Tract 4004, Cook County, Illinois",38591,17,031,400400
"Census Tract 4005, Cook County, Illinois",18734,17,031,400500
"Census Tract 4008, Cook County, Illinois",20028,17,031,400800
"Census Tract 4101, Cook County, Illinois",36824,17,031,410100
"Census Tract 4102, Cook County, Illinois",49737,17,031,410200
"Census Tract 4105, Cook County, Illinois",58724,17,031,410500
"Census Tract 4106, Cook County, Illinois",45568,17,031,410600
"Census Tract 4107, Cook County, Illinois",55648,17,031,410700
"Census Tract 4108, Cook County, Illinois",45463,17,031,410800
"Census Tract 4109, Cook County, Illinois",56167,17,031,410900
"Census Tract 4110, Cook County, Illinois",63125,17,031,411000
"Census Tract 4111, Cook County, Illinois",87500,17,031,411100
"Census Tract 4112, Cook County, Illinois",102788,17,031,411200
"Census Tract 4201, Cook County, Illinois",31885,17,031,420100
"Census Tract 4202, Cook County, Illinois",29315,17,031,420200
"Census Tract 4203, Cook County, Illinois",40893,17,031,420300
"Census Tract 4204, Cook County, Illinois",31034,17,031,420400
"Census Tract 4205, Cook County, Illinois",31227,17,031,420500
"Census Tract 4206, Cook County, Illinois",31818,17,031,420600
"Census Tract 4207, Cook County, Illinois",21344,17,031,420700
"Census Tract 4208, Cook County, Illinois",32115,17,031,420800
"Census Tract 4212, Cook County, Illinois",21982,17,031,421200
"Census Tract 4301.01, Cook County, Illinois",30585,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",41480,17,031,430102
"Census Tract 4302, Cook County, Illinois",32368,17,031,430200
"Census Tract 4303, Cook County, Illinois",38987,17,031,430300
"Census Tract 4304, Cook County, Illinois",32024,17,031,430400
"Census Tract 4305, Cook County, Illinois",33605,17,031,430500
"Census Tract 4306, Cook County, Illinois",39871,17,031,430600
"Census Tract 4307, Cook County, Illinois",38802,17,031,430700
"Census Tract 4308, Cook County, Illinois",29091,17,031,430800
"Census Tract 4309, Cook County, Illinois",37609,17,031,430900
"Census Tract 4312, Cook County, Illinois",43291,17,031,431200
"Census Tract 4313.01, Cook County, Illinois",27950,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",27123,17,031,431302
"Census Tract 4314, Cook County, Illinois",34552,17,031,431400
"Census Tract 4401.01, Cook County, Illinois",28811,17,031,440101
