NAME,S1501_C01_059E,state,county,tract
"Census Tract 8095, Cook County, Illinois",51502,17,031,809500
"Census Tract 2909, Cook County, Illinois",26077,17,031,290900
"Census Tract 3104, Cook County, Illinois",52042,17,031,310400
"Census Tract 3106, Cook County, Illinois",41964,17,031,310600
"Census Tract 8264.01, Cook County, Illinois",44068,17,031,826401
"Census Tract 5701, Cook County, Illinois",31782,17,031,570100
"Census Tract 5808, Cook County, Illinois",26320,17,031,580800
"Census Tract 6110, Cook County, Illinois",18958,17,031,611000
"Census Tract 8269.01, Cook County, Illinois",25085,17,031,826901
"Census Tract 8270, Cook County, Illinois",26502,17,031,827000
"Census Tract 8283, Cook County, Illinois",41421,17,031,828300
"Census Tract 7403, Cook County, Illinois",79854,17,031,740300
"Census Tract 5306, Cook County, Illinois",31451,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",53421,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",41160,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",65733,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",51269,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",42383,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",55723,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",53676,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",39243,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",53462,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",56161,17,031,830003
"Census Tract 8301, Cook County, Illinois",43648,17,031,830100
"Census Tract 8303, Cook County, Illinois",37300,17,031,830300
"Census Tract 6403, Cook County, Illinois",40089,17,031,640300
"Census Tract 6505, Cook County, Illinois",38716,17,031,650500
"Census Tract 6704, Cook County, Illinois",26411,17,031,670400
"Census Tract 6809, Cook County, Illinois",25772,17,031,680900
"Census Tract 6811, Cook County, Illinois",29635,17,031,681100
"Census Tract 6813, Cook County, Illinois",26727,17,031,681300
"Census Tract 6904, Cook County, Illinois",20281,17,031,690400
"Census Tract 7002, Cook County, Illinois",42091,17,031,700200
"Census Tract 7115, Cook County, Illinois",31008,17,031,711500
"Census Tract 7306, Cook County, Illinois",32029,17,031,730600
"Census Tract 7402, Cook County, Illinois",58899,17,031,740200
"Census Tract 7501, Cook County, Illinois",32200,17,031,750100
"Census Tract 8236.05, Cook County, Illinois",41429,17,031,823605
"Census Tract 8238.03, Cook County, Illinois",47143,17,031,823803
"Census Tract 8245.06, Cook County, Illinois",47038,17,031,824506
"Census Tract 8329, Cook County, Illinois",58125,17,031,832900
"Census Tract 8330, Cook County, Illinois",96129,17,031,833000
"Census Tract 8331, Cook County, Illinois",92328,17,031,833100
"Census Tract 8333, Cook County, Illinois",61205,17,031,833300
"Census Tract 8190, Cook County, Illinois",92067,17,031,819000
"Census Tract 8193, Cook County, Illinois",42625,17,031,819300
"Census Tract 8204, Cook County, Illinois",27272,17,031,820400
"Census Tract 8208, Cook County, Illinois",39430,17,031,820800
"Census Tract 1701, Cook County, Illinois",57417,17,031,170100
"Census Tract 1707, Cook County, Illinois",40740,17,031,170700
