id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
646,2,222800,median_rent,2018,827
647,2,230700,median_rent,2018,836
648,2,240200,median_rent,2018,1379
649,2,241400,median_rent,2018,1917
650,2,242400,median_rent,2018,1346
651,2,242500,median_rent,2018,1227
652,2,242600,median_rent,2018,973
653,2,242700,median_rent,2018,875
654,2,243100,median_rent,2018,1317
655,2,740300,median_rent,2018,1053
656,2,530600,median_rent,2018,765
657,2,804607,median_rent,2018,1380
658,2,804709,median_rent,2018,1119
659,2,805001,median_rent,2018,-666666666
660,2,805110,median_rent,2018,1726
661,2,805201,median_rent,2018,1038
662,2,805202,median_rent,2018,1266
663,2,830202,median_rent,2018,1166
664,2,823302,median_rent,2018,838
665,2,823703,median_rent,2018,919
666,2,823704,median_rent,2018,1569
667,2,835800,median_rent,2018,975
668,2,835900,median_rent,2018,554
669,2,836000,median_rent,2018,997
670,2,828402,median_rent,2018,916
671,2,828601,median_rent,2018,1035
672,2,830003,median_rent,2018,1327
673,2,830100,median_rent,2018,1431
674,2,830300,median_rent,2018,909
675,2,640300,median_rent,2018,874
676,2,650500,median_rent,2018,850
677,2,670400,median_rent,2018,724
678,2,680900,median_rent,2018,603
679,2,681100,median_rent,2018,744
680,2,681300,median_rent,2018,672
681,2,690400,median_rent,2018,773
682,2,700200,median_rent,2018,962
683,2,818200,median_rent,2018,972
684,2,818900,median_rent,2018,1156
685,2,280400,median_rent,2018,984
686,2,292200,median_rent,2018,853
687,2,300500,median_rent,2018,641
688,2,300600,median_rent,2018,712
689,2,310700,median_rent,2018,713
690,2,490901,median_rent,2018,730
691,2,490902,median_rent,2018,785
692,2,530502,median_rent,2018,1101
693,2,711500,median_rent,2018,1147
694,2,730600,median_rent,2018,664
695,2,740200,median_rent,2018,1083
696,2,750100,median_rent,2018,625
697,2,823605,median_rent,2018,737
698,2,823803,median_rent,2018,1022
699,2,824506,median_rent,2018,1100
700,2,824701,median_rent,2018,866
701,2,825200,median_rent,2018,1310
702,2,825801,median_rent,2018,836
703,2,827700,median_rent,2018,1055
704,2,827902,median_rent,2018,976
705,2,828100,median_rent,2018,872
706,2,828602,median_rent,2018,1444
707,2,805111,median_rent,2018,984
708,2,805901,median_rent,2018,1451
709,2,806002,median_rent,2018,1151
710,2,834600,median_rent,2018,583
711,2,834700,median_rent,2018,722
712,2,834800,median_rent,2018,526
713,2,834900,median_rent,2018,654
714,2,835000,median_rent,2018,673
715,2,835100,median_rent,2018,765
716,2,835200,median_rent,2018,729
717,2,835500,median_rent,2018,377
718,2,835600,median_rent,2018,458
719,2,835700,median_rent,2018,848
720,2,222700,median_rent,2018,1013
721,2,231200,median_rent,2018,813
722,2,231500,median_rent,2018,731
723,2,240500,median_rent,2018,1924
724,2,240900,median_rent,2018,921
725,2,242200,median_rent,2018,1479
726,2,243500,median_rent,2018,1840
727,2,250500,median_rent,2018,689
728,2,251000,median_rent,2018,756
729,2,190900,median_rent,2018,867
730,2,200300,median_rent,2018,792
731,2,110100,median_rent,2018,977
732,2,110200,median_rent,2018,961
733,2,130200,median_rent,2018,850
734,2,803005,median_rent,2018,953
735,2,803300,median_rent,2018,1271
736,2,803605,median_rent,2018,978
737,2,271800,median_rent,2018,340
738,2,280800,median_rent,2018,361
739,2,280900,median_rent,2018,401
740,2,281900,median_rent,2018,1768
741,2,291200,median_rent,2018,832
742,2,803902,median_rent,2018,1453
743,2,320600,median_rent,2018,1842
744,2,350400,median_rent,2018,280
745,2,804810,median_rent,2018,1039
746,2,804901,median_rent,2018,1063
747,2,805301,median_rent,2018,815
748,2,805302,median_rent,2018,1664
749,2,805402,median_rent,2018,1353
750,2,806300,median_rent,2018,943
751,2,807100,median_rent,2018,1782
752,2,808200,median_rent,2018,1304
753,2,808500,median_rent,2018,-666666666
754,2,812900,median_rent,2018,1109
755,2,813100,median_rent,2018,1071
756,2,813200,median_rent,2018,1014
757,2,813400,median_rent,2018,896
758,2,814100,median_rent,2018,743
759,2,291600,median_rent,2018,770
