NAME,S1501_C01_062E,state,county,tract
"Census Tract 2715, Cook County, Illinois",43802,17,031,271500
"Census Tract 2718, Cook County, Illinois",-666666666,17,031,271800
"Census Tract 2801, Cook County, Illinois",92542,17,031,280100
"Census Tract 2804, Cook County, Illinois",43707,17,031,280400
"Census Tract 2808, Cook County, Illinois",39018,17,031,280800
"Census Tract 2809, Cook County, Illinois",22014,17,031,280900
"Census Tract 2819, Cook County, Illinois",84018,17,031,281900
"Census Tract 2827, Cook County, Illinois",30352,17,031,282700
"Census Tract 2828, Cook County, Illinois",45114,17,031,282800
"Census Tract 2831, Cook County, Illinois",32344,17,031,283100
"Census Tract 2832, Cook County, Illinois",26398,17,031,283200
"Census Tract 2838, Cook County, Illinois",33432,17,031,283800
"Census Tract 2909, Cook County, Illinois",27746,17,031,290900
"Census Tract 2912, Cook County, Illinois",20897,17,031,291200
"Census Tract 2916, Cook County, Illinois",39217,17,031,291600
"Census Tract 2922, Cook County, Illinois",43472,17,031,292200
"Census Tract 2924, Cook County, Illinois",35421,17,031,292400
"Census Tract 2925, Cook County, Illinois",30956,17,031,292500
"Census Tract 3005, Cook County, Illinois",28490,17,031,300500
"Census Tract 3006, Cook County, Illinois",40380,17,031,300600
"Census Tract 3007, Cook County, Illinois",24265,17,031,300700
"Census Tract 3008, Cook County, Illinois",-666666666,17,031,300800
"Census Tract 3009, Cook County, Illinois",28450,17,031,300900
"Census Tract 3011, Cook County, Illinois",-666666666,17,031,301100
"Census Tract 3012, Cook County, Illinois",28884,17,031,301200
"Census Tract 3016, Cook County, Illinois",46477,17,031,301600
"Census Tract 3017.01, Cook County, Illinois",40951,17,031,301701
"Census Tract 3017.02, Cook County, Illinois",31536,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",-666666666,17,031,301801
"Census Tract 3018.02, Cook County, Illinois",34353,17,031,301802
"Census Tract 3018.03, Cook County, Illinois",30083,17,031,301803
"Census Tract 3102, Cook County, Illinois",49375,17,031,310200
"Census Tract 3103, Cook County, Illinois",32004,17,031,310300
"Census Tract 3104, Cook County, Illinois",50083,17,031,310400
"Census Tract 3105, Cook County, Illinois",30039,17,031,310500
"Census Tract 3106, Cook County, Illinois",38839,17,031,310600
"Census Tract 3107, Cook County, Illinois",-666666666,17,031,310700
"Census Tract 3108, Cook County, Illinois",35500,17,031,310800
"Census Tract 3109, Cook County, Illinois",38333,17,031,310900
"Census Tract 3201.01, Cook County, Illinois",35808,17,031,320101
"Census Tract 3201.02, Cook County, Illinois",31302,17,031,320102
"Census Tract 3204, Cook County, Illinois",178125,17,031,320400
"Census Tract 3206, Cook County, Illinois",99142,17,031,320600
"Census Tract 3301.01, Cook County, Illinois",26742,17,031,330101
"Census Tract 3301.02, Cook County, Illinois",-666666666,17,031,330102
"Census Tract 3301.03, Cook County, Illinois",-666666666,17,031,330103
"Census Tract 3302, Cook County, Illinois",63000,17,031,330200
"Census Tract 3403, Cook County, Illinois",34375,17,031,340300
"Census Tract 3404, Cook County, Illinois",31058,17,031,340400
"Census Tract 3405, Cook County, Illinois",47917,17,031,340500
"Census Tract 3406, Cook County, Illinois",33171,17,031,340600
"Census Tract 3501, Cook County, Illinois",36875,17,031,350100
"Census Tract 3504, Cook County, Illinois",32391,17,031,350400
"Census Tract 3510, Cook County, Illinois",61309,17,031,351000
"Census Tract 3511, Cook County, Illinois",27083,17,031,351100
"Census Tract 3514, Cook County, Illinois",25724,17,031,351400
"Census Tract 3515, Cook County, Illinois",41300,17,031,351500
"Census Tract 3602, Cook County, Illinois",22763,17,031,360200
"Census Tract 3801, Cook County, Illinois",-666666666,17,031,380100
"Census Tract 3802, Cook County, Illinois",27321,17,031,380200
"Census Tract 3806, Cook County, Illinois",37939,17,031,380600
"Census Tract 3812, Cook County, Illinois",38981,17,031,381200
"Census Tract 3814, Cook County, Illinois",35227,17,031,381400
"Census Tract 3815, Cook County, Illinois",33056,17,031,381500
"Census Tract 3817, Cook County, Illinois",-666666666,17,031,381700
"Census Tract 3818, Cook County, Illinois",43194,17,031,381800
"Census Tract 3819, Cook County, Illinois",44286,17,031,381900
"Census Tract 3901, Cook County, Illinois",37794,17,031,390100
"Census Tract 3902, Cook County, Illinois",73281,17,031,390200
"Census Tract 3903, Cook County, Illinois",45337,17,031,390300
"Census Tract 3904, Cook County, Illinois",24583,17,031,390400
"Census Tract 3905, Cook County, Illinois",28906,17,031,390500
"Census Tract 3906, Cook County, Illinois",26742,17,031,390600
"Census Tract 3907, Cook County, Illinois",-666666666,17,031,390700
"Census Tract 4003, Cook County, Illinois",19760,17,031,400300
"Census Tract 4004, Cook County, Illinois",44537,17,031,400400
"Census Tract 4005, Cook County, Illinois",18914,17,031,400500
"Census Tract 4008, Cook County, Illinois",-666666666,17,031,400800
"Census Tract 4101, Cook County, Illinois",32663,17,031,410100
"Census Tract 4102, Cook County, Illinois",47619,17,031,410200
"Census Tract 4105, Cook County, Illinois",34543,17,031,410500
"Census Tract 4106, Cook County, Illinois",-666666666,17,031,410600
"Census Tract 4107, Cook County, Illinois",25917,17,031,410700
"Census Tract 4108, Cook County, Illinois",49850,17,031,410800
"Census Tract 4109, Cook County, Illinois",25121,17,031,410900
"Census Tract 4110, Cook County, Illinois",39356,17,031,411000
"Census Tract 4111, Cook County, Illinois",36094,17,031,411100
"Census Tract 4112, Cook County, Illinois",-666666666,17,031,411200
"Census Tract 4201, Cook County, Illinois",31798,17,031,420100
"Census Tract 4202, Cook County, Illinois",22546,17,031,420200
"Census Tract 4203, Cook County, Illinois",54602,17,031,420300
"Census Tract 4204, Cook County, Illinois",-666666666,17,031,420400
"Census Tract 4205, Cook County, Illinois",62694,17,031,420500
"Census Tract 4206, Cook County, Illinois",28036,17,031,420600
"Census Tract 4207, Cook County, Illinois",23234,17,031,420700
"Census Tract 4208, Cook County, Illinois",30265,17,031,420800
"Census Tract 4212, Cook County, Illinois",19700,17,031,421200
"Census Tract 4301.01, Cook County, Illinois",30800,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",44676,17,031,430102
"Census Tract 4302, Cook County, Illinois",30953,17,031,430200
"Census Tract 4303, Cook County, Illinois",36250,17,031,430300
"Census Tract 4304, Cook County, Illinois",29427,17,031,430400
"Census Tract 4305, Cook County, Illinois",33086,17,031,430500
"Census Tract 4306, Cook County, Illinois",-666666666,17,031,430600
"Census Tract 4307, Cook County, Illinois",26201,17,031,430700
"Census Tract 4308, Cook County, Illinois",28381,17,031,430800
"Census Tract 4309, Cook County, Illinois",34193,17,031,430900
"Census Tract 4312, Cook County, Illinois",44402,17,031,431200
"Census Tract 4313.01, Cook County, Illinois",29700,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",26474,17,031,431302
